"Households","One family household: All aged 66 and over","One family household: Lone parent","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: All aged 66 and over","Other household types","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: All aged 66 and over","Other household types","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: All aged 66 and over","Other household types","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One person household","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One person household","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One person household","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Detached","Whole house or bungalow",129936
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Semi-detached","Whole house or bungalow",107050
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",76251
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",112263
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",7615
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",1628
"Households","One family household: Couple family: No children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Couple family","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Couple family","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Couple family","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",768
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","One family household: Lone parent","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: No children","Other household types","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: No children","Other household types","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: No children","Other household types","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One person household","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One person household","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One person household","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Detached","Whole house or bungalow",148556
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Semi-detached","Whole house or bungalow",112176
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",78388
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",63785
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",4363
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",911
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Couple family","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",355
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","One family household: Lone parent","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: With dependent children","Other household types","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: With dependent children","Other household types","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: With dependent children","Other household types","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Detached","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Semi-detached","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Flat, maisonette or apartment: In a commercial building","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One person household","Caravan or other mobile or temporary structure","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One person household","Caravan or other mobile or temporary structure","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One person household","Caravan or other mobile or temporary structure","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Detached","Whole house or bungalow",54008
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Semi-detached","Whole house or bungalow",45935
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Semi-detached","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Semi-detached","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Whole house or bungalow",32068
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Flat, maisonette or apartment",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Whole house or bungalow: Terraced (including end-terrace)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Flat, maisonette or apartment",16801
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Purpose-built block of flats or tenement","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment",1220
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Caravan or other mobile or temporary structure",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Whole house or bungalow",0
"Households","One family household: Couple family: All children non-dependent","One family household: Couple family","Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment",302
